Year,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2022,"New York",Schoharie,33,660,71239.18,0.93271,18.17,11838.29,0.97861,365,19824.71,1.04058,251.58,10638.22,0.92778,2312
2022,"New York",Schuyler,33,670,74147.51,0.95715,9.25,8867.8,0.94177,204.33,18802,0.99476,166.33,9858.98,0.93258,1231
2022,"New York",Seneca,33,680,85832.69,0.95086,13.75,9103.96,0.86765,470.08,18496.06,0.99793,223.75,10078.3,0.96379,1765.33
2022,"New York",Steuben,33,690,69323.66,0.96485,40,10369.98,0.87662,1058,18782.94,1.01457,597.33,9714.32,0.98842,4846.5
2022,"New York",Suffolk,33,700,111017.48,1.07324,1001.33,15031.2,0.95714,17278.92,28695.36,1.15869,12658.42,14276.23,1.04002,141062.25
2022,"New York",Sullivan,33,710,109085.67,1.0393,56.42,12331.06,1.04168,1367.75,22828.55,1.13101,1033.25,11695.93,1.07728,6412.83
2022,"New York",Tioga,33,720,69809.68,0.8547,20.17,10898.15,0.96167,441,19440.78,1.01043,264.42,9809.8,0.99668,2763.5
2022,"New York",Tompkins,33,730,94545.81,0.95272,34.58,10173.66,0.86794,771.25,17022.91,0.96728,592.67,9367.16,0.91856,5901.33
2022,"New York",Ulster,33,740,102224.53,1.00685,131.58,12387.67,0.95327,2342.5,21737.05,1.01197,1935.5,11614.79,0.98516,16074.58
2022,"New York",Warren,33,750,80786.71,1.02858,46.58,8900.66,0.77552,1039.5,15247.68,0.93219,464.58,8743.3,0.89721,5105
2022,"New York",Washington,33,760,69937.1,0.98671,40.08,9696.78,0.76843,720.33,17699.07,1.00158,361.83,9335.03,0.96885,3308.67
2022,"New York",Wayne,33,770,76979.74,0.9594,65.67,8875.84,0.85957,1443.25,16026.13,1.01208,712.67,10515.61,1.02571,2367.08
2022,"New York",Westchester,33,800,109717.15,1.01628,562.5,15326.78,0.95979,6167,26919.12,1.07278,8616.17,12939.24,0.99864,69777.75
2022,"New York",Wyoming,33,900,56583.83,0.94459,17.58,11096.67,0.90119,369.58,17870.72,1.00501,170.75,10018.05,1.00965,1553.33
2022,"New York",Yates,33,910,*,*,*,8692.65,0.76848,260.83,12950.07,0.91109,152.33,10397.67,0.91961,1073.58
2022,"North Carolina",Alamance,34,000,84645.98,1.01976,94.58,9322.51,1.05443,1175.75,15516.04,1.12127,517.17,9805.27,1.09784,6819.58
2022,"North Carolina",Alexander,34,010,64734.57,0.97692,25.33,11348.21,1.02377,306.75,15328.74,0.99832,141.42,10454.18,1.05594,2420.58
2022,"North Carolina",Alleghany,34,020,*,*,*,6934.25,0.97781,122.08,18584,1.03326,94.08,9058.65,0.92863,1166.83
2022,"North Carolina",Anson,34,030,88095.64,0.97953,30.75,12454.81,0.99222,264.42,27197.25,1.19828,125.92,11873.08,1.09182,1204.75
2022,"North Carolina",Ashe,34,040,*,*,*,8873.19,0.90664,337.75,14208.19,0.91041,271.83,9329.02,0.90947,2882.92
2022,"North Carolina",Avery,34,050,*,*,*,10617.42,0.98045,153.42,16031.21,0.89903,131.83,9944.84,0.91953,1602.58
2022,"North Carolina",Beaufort,34,060,76874.11,0.96121,42.75,9717.91,1.01944,578.5,17600.63,1.07019,356.08,9810.18,1.00732,4774.25
2022,"North Carolina",Bertie,34,070,85627.46,1.01908,33.17,8590.12,0.87577,407.25,14032.24,1.01636,271.92,8856.39,0.9843,1761.92
2022,"North Carolina",Bladen,34,080,70154.16,0.97154,35.58,9998.71,0.92795,377.08,18705.99,1.09518,234.08,9991.95,1.02182,2093
2022,"North Carolina",Brunswick,34,090,85364.18,0.94755,88.17,11254.88,0.96644,1412.92,17395.09,1.06417,546.5,9347.28,0.91025,27194.25
2022,"North Carolina",Buncombe,34,100,70962.96,0.93714,93.33,11319.12,0.99088,2264.08,17620.64,1.09539,1267.33,9132,0.92931,23590.75
2022,"North Carolina",Burke,34,110,65894.37,0.90277,63.08,9990.87,0.94119,868.83,18141.43,0.97834,475.83,9952.39,0.96351,5143.42
2022,"North Carolina",Cabarrus,34,120,70959.08,0.96345,104.42,9077.86,0.92147,1206.5,17887.71,1.02794,630.67,10308.79,0.98958,9922.92
2022,"North Carolina",Caldwell,34,130,71835.99,0.96344,65.08,10748.63,1.02261,738.58,21738.88,1.05111,419.92,11186.91,1.03,4778.25
2022,"North Carolina",Camden,34,140,*,*,*,13237.67,1.00483,121.17,12070.33,1.10925,32.08,10043.83,1.04987,1006.08
2022,"North Carolina",Carteret,34,150,93006.74,1.0815,39.08,11383.98,1.0437,787.5,16445.99,1.05061,420.83,10160.98,0.92766,9850.67
2022,"North Carolina",Caswell,34,160,70611.76,0.96471,30.75,9095.61,0.96129,270,18826.26,1.06906,174.83,8850.68,1.0297,1156.17
2022,"North Carolina",Catawba,34,170,67505.36,0.95853,116.75,11279.86,0.96453,1277.5,16296.16,1.00021,743.25,10427.43,1.00574,10899.08
2022,"North Carolina",Chatham,34,180,67376.42,1.01399,44.08,11174.51,0.97564,388.75,18685.09,1.06159,192.25,9013.43,0.95528,7870.08
2022,"North Carolina",Cherokee,34,190,70421.47,0.82923,13.83,7792.38,0.90554,449.25,17142.17,1.00916,281.33,8588.13,0.93093,3635.83
2022,"North Carolina",Chowan,34,200,93495.75,1.0842,20.33,8758.66,0.93545,199.42,17836.04,1.03972,144.17,8917.32,0.95093,1749.5
2022,"North Carolina",Clay,34,210,*,*,*,9345.62,0.92137,174.33,14073.81,0.89465,134.08,8891.05,0.90546,1886.92
2022,"North Carolina",Cleveland,34,220,75020.18,0.9845,94,10903.33,1.03522,1160.83,18281.78,1.03315,589.67,9970.14,1.04609,6806.25
2022,"North Carolina",Columbus,34,230,87150.55,1.01457,45.83,9476.52,0.98283,736.33,19409.96,1.09724,400.08,10998.09,1.09547,4127.92
2022,"North Carolina",Craven,34,240,79331.49,1.06043,110.92,11118.81,1.063,1363.58,15764.95,1.04475,593.42,9673.53,1.10921,13537.33
2022,"North Carolina",Cumberland,34,250,68921.1,0.97583,287.5,10219.47,0.96381,2945.42,17219.38,1.07908,1133.25,9893.7,1.04996,15470.75
2022,"North Carolina",Currituck,34,251,79142.11,0.97124,16.75,10142.69,0.94136,285.67,22964.48,1.07536,96.92,9560.37,0.97627,2780.42
2022,"North Carolina",Dare,34,270,73488.2,0.94975,13.67,10875.12,0.97972,312.92,17073.56,0.9694,139.42,8766.44,0.8298,5560.75
2022,"North Carolina",Davidson,34,280,80695.8,1.01384,93.25,9891.64,1.0467,1037.33,17775.68,1.07837,474.83,10674.81,1.07056,6842.92
2022,"North Carolina",Davie,34,290,65145.01,0.99146,22.17,10245.76,1.05509,257,16967.03,1.06561,117.33,10859.37,1.12153,2557.17
2022,"North Carolina",Duplin,34,300,88278.99,0.99918,48.67,10582.23,0.98397,562.5,19411.99,1.10618,465.67,10637.06,1.01047,3549
2022,"North Carolina",Durham,34,310,75098.73,1.01306,217.92,12476.45,1.1323,1598.42,17843.51,1.06461,919.58,9048.74,0.98476,16560.42
2022,"North Carolina",Edgecombe,34,320,76730.64,0.97942,97.08,8977.74,0.9986,712.58,16555.03,1.0618,394.42,9629.12,1.02823,3296.5
2022,"North Carolina",Forsyth,34,330,77670.31,1.01772,211.08,11146.73,1.03345,2112.92,17138.12,1.14543,944,10359.39,1.07161,15773.33
2022,"North Carolina",Franklin,34,340,81907.37,0.99979,50.67,10449.08,1.0172,522.42,17619.96,1.07262,311.58,10104.7,1.01369,3954.58
2022,"North Carolina",Gaston,34,350,76950.43,0.99025,157.17,10325.01,1.09307,1810.08,18968.75,1.13148,1020.17,11046.2,1.11111,11493.17
2022,"North Carolina",Gates,34,360,79094.76,1.04182,12.67,10970.3,0.94619,171.17,14253.41,1.09569,78.67,10535.2,1.03591,1012.83
2022,"North Carolina",Graham,34,370,*,*,*,6856.06,0.835,128.42,13932.38,0.87249,106.75,9067,0.8672,641.92
2022,"North Carolina",Granville,34,380,74780.93,0.94628,59.08,10002.22,1.05825,623.25,16059.45,1.05452,348.25,9883.49,1.07017,3398.75
2022,"North Carolina",Greene,34,390,95873.65,1.01253,20.25,10366.93,0.9795,226.92,17248.13,1.04842,112.25,9727.06,0.93215,1171.83
2022,"North Carolina",Guilford,34,400,74779.72,0.99772,291.92,9424.17,1.00259,2518.83,15782.89,1.01733,1232.67,10199.6,1.08532,18565.75
2022,"North Carolina",Halifax,34,410,82083.86,0.98103,99.83,8095.55,0.91863,917.75,14581.28,0.94598,571.83,9474.25,0.9715,3985.08
2022,"North Carolina",Harnett,34,420,81602.08,0.97509,77.08,10259.47,1.02822,1016.75,19249.05,1.1273,502.17,10650.97,1.09299,6254.83
2022,"North Carolina",Haywood,34,430,96418.63,0.99651,33.5,9196.95,0.89675,738,18207.78,0.95014,382.42,9011.86,0.89281,6734.42
2022,"North Carolina",Henderson,34,440,78512.85,1.01317,50,10641.53,0.95634,989.75,19952.3,0.99281,485.08,9302.63,0.92146,14220.17
2022,"North Carolina",Hertford,34,450,79538.29,0.93202,26.58,10130.66,0.93834,333.83,12897.15,0.99113,243.42,8553.19,1.01478,1761.5
2022,"North Carolina",Hoke,34,460,79603.94,0.99618,59.08,12560.04,1.03539,513.42,16424.64,1.15299,199.42,9968.58,1.13654,1629.58
2022,"North Carolina",Hyde,34,470,*,*,*,12684.24,1.08463,45.5,13530.37,0.88219,39.83,8297.78,0.87494,391.17
2022,"North Carolina",Iredell,34,480,76618.6,0.97589,97.25,9632.32,1.0513,1180.75,18840.42,1.11658,518,10819.4,1.09051,11094.42
2022,"North Carolina",Jackson,34,490,65425.95,0.94033,11.67,10406.34,0.9611,372,15879.11,0.94755,238.25,9507.11,0.89935,3266.42
2022,"North Carolina",Johnston,34,500,78123.86,1.03597,142.58,10423.77,1.01922,1661.33,18885.44,1.11278,882,10479.33,1.05174,11207.92
2022,"North Carolina",Jones,34,510,67798.01,1.05331,12.92,12515.74,1.10869,141.25,14895.14,1.01041,100.33,9860.13,1.07779,969.75
2022,"North Carolina",Lee,34,520,72884.15,0.94503,45.42,10129.53,1.01115,556.67,19773.84,1.14267,279.5,10052.88,1.07132,4179.92
2022,"North Carolina",Lenoir,34,530,71068.66,0.99106,73.33,9544.61,1.00826,1104.58,17819.14,1.09677,556.92,10073.57,1.04812,4452.17
2022,"North Carolina",Lincoln,34,540,77858.51,0.95221,39.33,12054.2,1.09713,532.5,22556.17,1.15889,361.92,10084.95,1.00105,6355.67
2022,"North Carolina",McDowell,34,550,78148.01,1.03372,21.42,13824.7,1.07277,635.5,21321.22,1.11882,325.5,9768.18,0.98927,3091.25
2022,"North Carolina",Macon,34,560,79263.62,0.86832,19.42,11286.32,1.04184,426.58,17867.1,1.02467,272.25,8982.87,0.93727,5176.08
2022,"North Carolina",Madison,34,570,*,*,*,9553.3,0.93054,314.5,23066,1.01925,243.08,9099.22,0.90383,1707.67
2022,"North Carolina",Martin,34,580,86069.5,1.00332,34.17,8583.45,1.01328,360.83,15764.78,1.08838,233.83,11918.78,1.08787,1999.5
2022,"North Carolina",Mecklenburg,34,590,74873.93,0.95084,576.25,11696.21,1.03212,4378.08,15298.62,0.96486,2786.75,9751.81,1.00612,45386.75
2022,"North Carolina",Mitchell,34,600,*,*,*,7786.06,0.86385,228.58,14027.31,0.99623,168.67,8585.86,0.96976,1445.58
2022,"North Carolina",Montgomery,34,610,76875.33,0.92759,33,10807.06,0.97119,245.5,16502.05,1.17067,149.25,9414.9,1.09254,1512
2022,"North Carolina",Moore,34,620,81662.73,0.98603,62.92,11797.37,1.08087,736.42,16261.14,1.12069,391.5,9764.8,1.05554,10877.92
2022,"North Carolina",Nash,34,630,79045.7,0.99427,118.67,10504.29,1.01671,1060.58,18204.79,1.10132,542.25,9715.65,1.03745,6787.58
2022,"North Carolina","New Hanover",34,640,81164.17,0.98686,101.92,11477.22,1.03466,1825.33,18546.71,1.05717,805.92,10187.89,1.03911,21730.17
2022,"North Carolina",Northampton,34,650,75296.29,0.9475,39.08,9122.13,0.85087,303.67,17065.39,1.10097,249.25,10222.17,0.98319,1778.92
2022,"North Carolina",Onslow,34,660,67990.83,0.96527,102.42,10617.43,0.93505,2039.33,13992.7,0.98899,702.08,10031.81,1.04894,11226.33
2022,"North Carolina",Orange,34,670,78478.02,1.03922,58.17,10847.3,1.02036,717.58,14212.18,0.98807,378.42,8485.61,0.91751,8157.58
2022,"North Carolina",Pamlico,34,680,103806.73,1.00442,10.42,10596.12,1.0194,161.08,19991.12,1.16761,114.75,9020.71,1.05758,2110.5
2022,"North Carolina",Pasquotank,34,690,78259.18,0.99809,49.33,12314.68,1.0715,505.42,18487.52,1.17672,287.25,10612.46,1.07675,3420.83
2022,"North Carolina",Pender,34,700,76676.92,0.92159,46.75,10935.53,0.93637,605.75,16356.75,1.0281,306.92,10096.03,1.04079,5028.25
2022,"North Carolina",Perquimans,34,710,67706.38,0.86105,14.67,11242.76,1.01982,197.42,18891.36,1.08715,98.75,9817.69,1.01253,1806.58
2022,"North Carolina",Person,34,720,83931.82,0.96507,27.25,9144.68,1.03654,422.5,18987.62,1.04678,205.58,9463.62,1.06077,2612.75
2022,"North Carolina",Pitt,34,730,88844.92,1.01363,170.42,10470.39,0.96408,1969.42,17554.17,1.04777,926.75,9535.36,0.95743,10175.58
2022,"North Carolina",Polk,34,740,78015.83,0.91693,13.42,9897.92,0.75637,206.42,16721.6,0.93315,131.5,9431.07,0.87839,3011.33
2022,"North Carolina",Randolph,34,750,77820.34,1.03426,63.5,9888.71,0.94576,978.83,16191.52,1.04105,447.58,10413.7,1.10264,5432.17
2022,"North Carolina",Richmond,34,760,77400.54,0.94283,54.83,10552.2,1.02436,571.5,17249.38,1.08817,313.5,10145.06,1.15611,2598.83
2022,"North Carolina",Robeson,34,770,75229.1,0.93095,140.67,10622.92,1.02715,1300.25,17526.76,1.09594,888.5,9750.65,1.06591,4701.83
2022,"North Carolina",Rockingham,34,780,84422.69,1.04413,62.92,8373.24,0.94236,842.17,17581.8,1.07951,432.33,9999.4,1.138,3752.08
2022,"North Carolina",Rowan,34,790,85190.57,1.00338,81.92,11595.46,1.04338,1135.58,16646.07,1.08481,484.25,10963.46,1.08981,7215.33
2022,"North Carolina",Rutherford,34,800,75346.52,0.93142,51.83,10989.08,1.05776,667.33,20310.88,1.05724,418.42,10030.49,0.9938,4683.08
2022,"North Carolina",Sampson,34,810,72114.62,0.95585,55.5,8926.25,0.95903,577.42,14655.38,1.09986,356.92,11320.27,1.19856,3695.33
2022,"North Carolina",Scotland,34,820,72570.6,1.03939,46.75,7445.88,0.91366,490.75,15327.85,1.17942,220.92,9320.42,1.05565,2015
2022,"North Carolina",Stanly,34,830,72781.77,1.03175,27.42,10083.15,0.92222,737.83,20659.48,1.06902,327.08,10841.3,1.06374,3844.42
2022,"North Carolina",Stokes,34,840,76842.13,0.95899,13.5,9052.29,1.02759,408.17,20237.15,1.06163,152.75,11200.87,1.11226,1927.75
2022,"North Carolina",Surry,34,850,82166.42,1.04893,41.42,11430.62,1.07921,603.42,18109.7,1.19198,390.92,10455.82,1.10041,3384.08
2022,"North Carolina",Swain,34,860,107748.09,0.96284,29.5,16179.54,1.2458,222.67,19098.4,1.08059,155.25,10800.66,0.95872,1430.42
2022,"North Carolina",Transylvania,34,870,79918.57,0.88123,12.17,10287.3,0.91012,273.83,15206.24,1.0783,167.25,8735.18,0.8998,4193.25
2022,"North Carolina",Tyrrell,34,880,*,*,*,4213.3,0.90738,60.33,13395.44,0.83872,60.83,9308.3,0.95182,303.58
2022,"North Carolina",Union,34,890,74462.69,0.95392,117.08,10760.63,1.01122,1091.33,14958.5,0.99608,679.67,9759.37,1.03971,12618.5
2022,"North Carolina",Vance,34,900,65445.8,0.93751,52,8833.75,0.92626,659.83,15411.43,1.04688,380.83,9707.62,1.08032,2143.17
2022,"North Carolina",Wake,34,910,77105.75,0.971,434.5,10322.56,0.93208,4627.92,14988.01,0.9765,2502.17,9887.98,0.96314,54674.17
2022,"North Carolina",Warren,34,920,81590.37,0.99504,26.25,11996.18,1.02155,229.33,15837.47,0.98383,175.83,7305.26,0.95811,1220.75
2022,"North Carolina",Washington,34,930,65063.2,0.93771,16.58,13730.17,1.11344,162.5,16784.16,0.97278,119.58,10652.09,0.91947,1195.33
2022,"North Carolina",Watauga,34,940,*,*,*,13348.8,1.02326,320.33,18224.42,1.1128,169.92,10406.53,0.93337,3628.42
2022,"North Carolina",Wayne,34,950,76605.53,0.94361,109.92,10180.04,0.92664,1387.5,16303.14,1.01722,634.42,10651.12,1.03738,7082.08
2022,"North Carolina",Wilkes,34,960,78237.12,1.0866,39.58,9905.15,1.01336,637.92,21271.66,1.08705,358.83,10948.73,1.06799,3763.08
2022,"North Carolina",Wilson,34,970,78567.65,0.95458,101.5,9656.69,0.97623,964,19555.43,1.06388,533.25,10122.72,0.97828,6451.25
2022,"North Carolina",Yadkin,34,980,92173.29,0.9923,14.5,9937.07,1.00884,250.67,20829.37,1.23288,125.42,11475.66,1.16094,1620
2022,"North Carolina",Yancey,34,981,109802.16,0.99134,11.58,9758.15,0.94031,261.17,16884.3,1.01686,192.42,8913.87,0.94629,1933.83
2022,"North Dakota",Adams,35,000,*,*,*,14803.41,1.16798,22.83,20119.76,0.90001,22.83,12567.94,0.92807,348.42
2022,"North Dakota",Barnes,35,010,*,*,*,9917.72,1.06317,135.75,12271.65,0.95692,97.33,11454.08,0.99158,1097.58
2022,"North Dakota",Benson,35,020,95852.2,0.99184,15.58,15059.64,1.04053,69.75,16757.79,1.028,54.67,10255.9,0.9329,452.83
2022,"North Dakota",Billings,35,030,.,.,.,*,*,*,*,*,*,10657.74,0.94529,91.17
2022,"North Dakota",Bottineau,35,040,*,*,*,17210.48,0.97271,54.42,16181,0.81977,69.67,11591.96,0.90069,1010
2022,"North Dakota",Bowman,35,050,.,.,.,11289.69,0.8811,35.08,12540.9,1.22257,25.92,10674.7,0.84553,491
2022,"North Dakota",Burke,35,060,*,*,*,20336.59,1.25255,16.75,*,*,*,10129.88,0.86698,297.25
2022,"North Dakota",Burleigh,35,070,79962.99,1.09671,50.67,9763.22,0.9824,793.67,15571.55,1.15172,424.67,10310.13,0.96212,7980.42
2022,"North Dakota",Cass,35,080,79668.7,0.9805,95.58,12842.21,1.05728,1463.58,16060.84,1.05119,660.75,11373.74,1.03107,9230.08
2022,"North Dakota",Cavalier,35,090,*,*,*,19039.07,0.9981,30.25,23093.6,0.76402,31,13177.35,0.8866,657.67
2022,"North Dakota",Dickey,35,100,*,*,*,13894.72,1.01706,47.33,11433.77,0.92397,41.42,11880.36,0.94981,517.17
2022,"North Dakota",Divide,35,110,*,*,*,10671.48,0.99898,17.83,18128.77,0.94553,11.42,12406.46,0.8405,387.75
2022,"North Dakota",Dunn,35,120,*,*,*,9966.09,1.10026,29.58,6681.15,1.16434,33.75,9535.07,0.87415,422.67
2022,"North Dakota",Eddy,35,130,.,.,.,8660.12,1.14699,32,18040.78,0.84845,21.17,10279.55,0.81218,320.08
2022,"North Dakota",Emmons,35,140,.,.,.,19246.81,0.89834,33.17,20975.7,0.80977,31.17,11071.71,0.89963,454.83
2022,"North Dakota",Foster,35,150,*,*,*,10208,0.97589,27.17,10416.2,0.71752,29.83,8653.39,0.77875,433.92
2022,"North Dakota","Golden Valley",35,160,.,.,.,*,*,*,12381.09,0.51729,13.67,9679.44,0.87999,273.58
2022,"North Dakota","Grand Forks",35,170,76605.77,1.00412,43.17,11074.26,0.98845,721.5,21231.74,1.08811,362.58,10886.32,0.9671,5168.5
2022,"North Dakota",Grant,35,180,*,*,*,18358.76,0.98529,11.17,17440.9,1.11076,34.33,11948.59,0.90176,292.75
2022,"North Dakota",Griggs,35,190,*,*,*,12286.26,0.84766,22.58,10486.44,0.73745,23.58,14716.49,0.91401,344.58
2022,"North Dakota",Hettinger,35,200,*,*,*,8508.8,0.92459,27.33,12006.37,0.76093,23.75,9361.56,0.80225,359.92
2022,"North Dakota",Kidder,35,210,*,*,*,12848.97,0.80196,21.17,15506.07,1.22445,14.67,12486.02,1.00454,227.75
2022,"North Dakota",LaMoure,35,220,*,*,*,7788.08,0.88785,18,21957.07,0.96498,25.75,10336.56,1.00144,423.17
2022,"North Dakota",Logan,35,230,*,*,*,12062.92,1.39642,14.25,12600.79,0.93439,18.92,10541.33,1.04431,209.67
2022,"North Dakota",McHenry,35,240,*,*,*,7241.21,0.84921,53.42,16953.31,1.03181,45.83,10665.43,0.94784,510
2022,"North Dakota",McIntosh,35,250,*,*,*,13092.11,1.16662,27.67,17420.75,0.81402,43,13555.37,0.8677,380.5
2022,"North Dakota",McKenzie,35,260,*,*,*,14050.86,1.03293,53.08,40271.49,1.34897,33.58,11880.55,0.94809,696.25
2022,"North Dakota",McLean,35,270,*,*,*,14572.44,1.11055,80.83,13717.49,1.05153,59.33,10590.54,0.94721,1173.75
2022,"North Dakota",Mercer,35,280,*,*,*,11084.69,1.0751,84,18659.17,1.00295,68.67,9863.09,0.85812,1062.25
2022,"North Dakota",Morton,35,290,76989.45,1.02293,16.33,11489.44,0.94375,327.17,12661.5,0.97819,160.58,10189.39,1.00509,2308.42
2022,"North Dakota",Mountrail,35,300,51592.96,0.93592,14.42,7256.4,0.98094,82.92,13852.49,0.88862,35.25,9949.44,0.89374,718.08
2022,"North Dakota",Nelson,35,310,*,*,*,13429.25,0.84477,31.33,11064.68,0.83222,41.33,12413.02,0.91086,539
2022,"North Dakota",Oliver,35,320,*,*,*,10155.97,1.51318,16.33,11726.52,1.07373,9.83,10554.46,0.8372,225.25
2022,"North Dakota",Pembina,35,330,*,*,*,14493.89,0.86142,69,20702.8,0.92428,70.67,12391.24,0.8964,1063.17
2022,"North Dakota",Pierce,35,340,*,*,*,8176.24,0.88394,43.42,14944.03,0.83258,47.5,8968.86,0.81765,559.25
2022,"North Dakota",Ramsey,35,350,89534.16,0.94362,11.75,11401.64,0.92367,158,20274.07,1.07649,106.25,11899.07,0.96381,1121
2022,"North Dakota",Ransom,35,360,*,*,*,14511.31,1.44343,27.17,11742.5,1.22732,45.25,13342.21,1.29538,352.83
2022,"North Dakota",Renville,35,370,*,*,*,23784.64,0.91372,21.58,14356.63,0.90179,17.33,12799.3,1.07905,212.92
2022,"North Dakota",Richland,35,380,*,*,*,10211.52,0.95681,144.58,15160.19,0.92949,76.92,11907.27,1.03763,1155.42
2022,"North Dakota",Rolette,35,390,68930.8,0.9978,16.42,15235.16,1.01885,168.33,20601.14,0.93912,159.58,12206.76,0.95044,732.42
2022,"North Dakota",Sargent,35,400,*,*,*,19720.19,1.14533,32.25,16780.52,1.02867,21.67,10531.05,0.99464,375.67
2022,"North Dakota",Sheridan,35,410,.,.,.,3760.63,0.86148,15.67,6021.1,0.87732,17.25,8081.47,0.8594,227.58
2022,"North Dakota",Sioux,35,420,*,*,*,17004.46,1.18992,36.17,11624.3,0.78304,23.42,9312.84,0.88895,106.58
2022,"North Dakota",Slope,35,430,*,*,*,*,*,*,*,*,*,11563.89,0.77966,86.17
2022,"North Dakota",Stark,35,440,64831.19,0.91498,17,11015.09,0.90488,278.92,14992.2,1.03896,175,9635.25,0.93825,2407.92
2022,"North Dakota",Steele,35,450,*,*,*,9624.38,0.96249,9.83,12304.37,0.83589,8.58,11551.16,0.97188,241.17
2022,"North Dakota",Stutsman,35,460,60983.61,1.00686,12.17,13660.8,1.11094,233.25,17543.22,0.95386,137.67,9470.45,0.94131,1372.17
2022,"North Dakota",Towner,35,470,*,*,*,16313.32,1.13811,30.08,15877.57,0.81709,24.42,12829.18,0.851,374.17
2022,"North Dakota",Traill,35,480,*,*,*,11664.24,0.85294,62.83,21028.88,0.94203,61,10559.91,0.96921,937.08
2022,"North Dakota",Walsh,35,490,*,*,*,9117.12,0.82414,157.25,16940.78,0.95636,107.83,13177.75,0.89761,1417.17
2022,"North Dakota",Ward,35,500,69290.6,1.03886,30.67,10209.9,1.00005,614.25,17313.49,1.1881,269.75,11368.11,1.06139,4065.5
2022,"North Dakota",Wells,35,510,*,*,*,5598.6,0.66519,48.17,5133.52,0.75204,47.17,10773.16,0.85258,694.75
2022,"North Dakota",Williams,35,520,88754.47,0.90742,15.42,12304.02,0.91808,257.5,11745.8,0.9673,148.33,11184.14,0.87882,2011.17
2022,Ohio,Adams,36,000,98816.44,0.97708,15.5,12339.78,0.99505,444.08,19121.8,1.0501,316,10800.57,1.02622,1637.08
2022,Ohio,Allen,36,010,88577.96,1.06982,55.5,13938.38,1.09356,993.33,24867.15,1.18358,570.17,11550.14,1.04828,7379.33
2022,Ohio,Ashland,36,020,78557.34,1.01537,24.92,11292.78,1.0051,395.5,20615.68,1.06506,227.92,10224.92,1.03336,3787.08
2022,Ohio,Ashtabula,36,030,73056.36,1.01517,66.67,12216.45,1.00441,1300.5,21732.23,1.14031,763.42,10940.66,1.05537,7650.5
2022,Ohio,Athens,36,040,82212.84,1.06749,17.08,9947.06,0.91569,694.67,19825.95,1.1215,431.08,10608.03,0.97458,3305.17
2022,Ohio,Auglaize,36,050,85951.35,0.97319,23.08,11126.47,1.07327,314.58,24364.6,1.02284,197.67,10951.34,0.9583,4598.17
2022,Ohio,Belmont,36,060,82600.06,1.09723,30.25,10266.06,0.93643,687.75,19881.13,1.06964,461.25,9376.42,0.92214,4049.17
2022,Ohio,Brown,36,070,104613.42,1.03359,24.08,13369.65,1.14149,511.42,26987.44,1.26753,261.42,11018.14,1.05547,2199.58
2022,Ohio,Butler,36,080,92970.23,1.04068,132.83,12058.09,1.07987,2125.92,23500.97,1.12832,789.17,11323.89,1.06143,20703.42
2022,Ohio,Carroll,36,090,*,*,*,9365.63,0.97981,274.75,15224.57,1.11424,162.83,9215.42,0.96206,1490.67
2022,Ohio,Champaign,36,100,105525.89,1.03769,16.42,8400.56,0.99819,375.5,20206.79,1.18412,189.17,10245.99,1.00507,2326.75
2022,Ohio,Clark,36,110,75135.83,0.97251,33.33,11938.5,1.03591,923.75,26623.01,1.14852,374.33,11689.57,1.06823,7669.92
2022,Ohio,Clermont,36,120,85121.49,0.98748,70.33,11659.97,0.99986,1274.42,25188.12,1.17598,444.5,11155.5,0.99864,11391.33
2022,Ohio,Clinton,36,130,75894.11,1.18342,19.83,11620.53,1.08289,268.25,20830.07,1.14637,119.67,10725.66,1.02342,2607.58
2022,Ohio,Columbiana,36,140,79503.19,0.97014,49.92,9945.31,0.9621,699.5,23095.47,1.0362,330.67,10276.3,1.03176,7007.75
2022,Ohio,Coshocton,36,150,77660.09,1.0994,17.17,12804.94,1.1901,505.58,25712.51,1.24863,255,11253.25,1.05083,2467.58
2022,Ohio,Crawford,36,160,80545.49,1.01412,33.58,11875.91,1.0638,546.5,18195.9,1.10364,244.58,10609.55,1.01677,3972.83
2022,Ohio,Cuyahoga,36,170,90716.99,1.06228,523.92,11541.67,0.98303,6635.75,17563.01,1.03415,4159.83,10534.46,1.04047,68801.42
2022,Ohio,Darke,36,190,86465.63,0.98842,20.42,11339.42,0.99556,456.33,21191.35,1.05514,220.58,10784.84,0.99402,5041.17
2022,Ohio,Defiance,36,200,70346.86,1.09047,28.92,9857.22,1.01638,504.83,22823.27,1.10196,190.17,9973.01,1.0826,3324.92
2022,Ohio,Delaware,36,210,78335.71,0.99523,43.92,9887.89,0.93134,871.75,18886.8,1.04558,275.67,9588.04,0.9408,13884.08
2022,Ohio,Erie,36,220,71430.14,1.03266,63,11309.37,1.00661,843.17,18883.28,1.0989,426.42,10034.54,1.01778,7114.67
